location,date,time.real,time.second,time.minute,CO2.ppm
chamber,2019-08-13,17:18:04.827,27780,,22450
chamber,2019-08-13,17:18:34.827,27810,,22430
chamber,2019-08-13,17:19:04.827,27840,,22430
chamber,2019-08-13,17:19:34.827,27870,,22400
chamber,2019-08-13,17:20:04.829,27900,,22360
chamber,2019-08-13,17:20:34.828,27930,,22380
chamber,2019-08-13,17:21:04.827,27960,,22380
chamber,2019-08-13,17:21:34.827,27990,,22360
chamber,2019-08-13,17:22:04.827,28020,,22360
chamber,2019-08-13,17:22:34.829,28050,,22340
chamber,2019-08-13,17:23:04.828,28080,,22360
chamber,2019-08-13,17:23:34.827,28110,,22400
chamber,2019-08-13,17:24:04.827,28140,,22430
chamber,2019-08-13,17:24:34.827,28170,,22470
chamber,2019-08-13,17:24:34.827,28200,,22470
chamber,2019-08-13,17:25:04.827,28230,,22500
chamber,2019-08-13,17:25:34.830,28260,,22510
chamber,2019-08-13,17:26:04.832,28290,,22500
chamber,2019-08-13,17:26:34.827,28320,,22500
chamber,2019-08-13,17:27:04.827,28350,,22460
chamber,2019-08-13,17:27:34.827,28380,,22430
chamber,2019-08-13,17:28:04.827,28410,,22410
chamber,2019-08-13,17:28:34.827,28440,,22420
chamber,2019-08-13,17:29:04.827,28470,,22500
chamber,2019-08-13,17:29:34.827,28500,,22460
chamber,2019-08-13,17:30:04.827,28530,,22430
chamber,2019-08-13,17:30:34.827,28560,,22430
chamber,2019-08-13,17:31:04.827,28590,,22450
chamber,2019-08-13,17:31:34.833,28620,,22430
chamber,2019-08-13,17:32:04.830,28650,,22400
chamber,2019-08-13,17:32:34.827,28680,,22430
chamber,2019-08-13,17:33:04.827,28710,,22410
chamber,2019-08-13,17:33:34.827,28740,,22450
chamber,2019-08-13,17:34:04.827,28770,,22460
chamber,2019-08-13,17:34:34.827,28800,,22530
chamber,2019-08-13,17:35:04.827,28830,,22500
chamber,2019-08-13,17:35:34.827,28860,,22510
chamber,2019-08-13,17:36:04.827,28890,,22510
chamber,2019-08-13,17:36:34.827,28920,,22480
chamber,2019-08-13,17:37:04.827,28950,,22500
chamber,2019-08-13,17:37:34.827,28980,,22460
chamber,2019-08-13,17:38:04.827,29010,,22470
chamber,2019-08-13,17:38:34.827,29040,,22500
chamber,2019-08-13,17:39:04.827,29070,,22510
chamber,2019-08-13,17:39:34.827,29100,,22480
chamber,2019-08-13,17:40:04.827,29130,,22430
chamber,2019-08-13,17:40:34.829,29160,,22430
chamber,2019-08-13,17:41:04.830,29190,,22450
chamber,2019-08-13,17:41:34.827,29220,,22400
chamber,2019-08-13,17:42:04.827,29250,,22430
chamber,2019-08-13,17:42:34.827,29280,,22400
chamber,2019-08-13,17:43:04.827,29310,,22360
chamber,2019-08-13,17:43:34.830,29340,,22360
chamber,2019-08-13,17:44:04.827,29370,,22400
chamber,2019-08-13,17:44:34.827,29400,,22390
chamber,2019-08-13,17:45:04.827,29430,,22450
chamber,2019-08-13,17:45:34.827,29460,,22460
chamber,2019-08-13,17:46:04.827,29490,,22450
chamber,2019-08-13,17:46:34.832,29520,,22490
chamber,2019-08-13,17:47:04.829,29550,,22450
chamber,2019-08-13,17:47:34.827,29580,,22410
chamber,2019-08-13,17:48:04.827,29610,,22430
chamber,2019-08-13,17:48:34.827,29640,,22420
chamber,2019-08-13,17:49:04.827,29670,,22450
chamber,2019-08-13,17:49:34.828,29700,,22450
chamber,2019-08-13,17:50:04.828,29730,,22470
chamber,2019-08-13,17:50:04.828,29760,,22470
chamber,2019-08-13,17:50:34.827,29790,,22480
chamber,2019-08-13,17:51:04.827,29820,,22490
chamber,2019-08-13,17:51:34.827,29850,,22490
chamber,2019-08-13,17:52:04.827,29880,,22510
chamber,2019-08-13,17:52:34.833,29910,,22490
chamber,2019-08-13,17:53:04.829,29940,,22510
chamber,2019-08-13,17:53:34.827,29970,,22490
chamber,2019-08-13,17:54:04.827,30000,,22450
chamber,2019-08-13,17:54:34.827,30030,,22430
chamber,2019-08-13,17:55:04.827,30060,,22400
chamber,2019-08-13,17:55:34.827,30090,,22430
chamber,2019-08-13,17:56:04.827,30120,,22430
chamber,2019-08-13,17:56:34.827,30150,,22430
chamber,2019-08-13,17:57:04.827,30180,,22450
chamber,2019-08-13,17:57:34.827,30210,,22420
chamber,2019-08-13,17:58:04.827,30240,,22430
chamber,2019-08-13,17:58:34.827,30270,,22500
chamber,2019-08-13,17:59:04.827,30300,,22500
chamber,2019-08-13,17:59:34.827,30330,,22490
chamber,2019-08-13,18:00:04.827,30360,,22460
chamber,2019-08-13,18:00:34.827,30390,,22450
chamber,2019-08-13,18:01:04.827,30420,,22450
chamber,2019-08-13,18:01:34.828,30450,,22480
chamber,2019-08-13,18:02:04.828,30480,,22450
chamber,2019-08-13,18:02:34.827,30510,,22450
chamber,2019-08-13,18:03:04.827,30540,,22450
chamber,2019-08-13,18:03:34.827,30570,,22500
chamber,2019-08-13,18:04:04.827,30600,,22450
chamber,2019-08-13,18:04:34.828,30630,,22430
chamber,2019-08-13,18:05:04.827,30660,,22450
chamber,2019-08-13,18:05:34.827,30690,,22450
chamber,2019-08-13,18:06:04.827,30720,,22470
chamber,2019-08-13,18:06:34.827,30750,,22420
chamber,2019-08-13,18:07:04.827,30780,,22500
chamber,2019-08-13,18:07:34.831,30810,,22430
chamber,2019-08-13,18:08:04.827,30840,,22470
chamber,2019-08-13,18:08:34.827,30870,,22470
chamber,2019-08-13,18:09:04.827,30900,,22480
chamber,2019-08-13,18:09:34.827,30930,,22450
chamber,2019-08-13,18:10:04.827,30960,,22430
chamber,2019-08-13,18:10:34.827,30990,,22470
chamber,2019-08-13,18:11:04.827,31020,,22510
chamber,2019-08-13,18:11:34.827,31050,,22510
chamber,2019-08-13,18:12:04.827,31080,,22530
chamber,2019-08-13,18:12:34.827,31110,,22510
chamber,2019-08-13,18:13:04.834,31140,,22490
chamber,2019-08-13,18:13:34.833,31170,,22510
chamber,2019-08-13,18:14:04.827,31200,,22510
chamber,2019-08-13,18:14:34.827,31230,,22510
chamber,2019-08-13,18:15:04.827,31260,,22500
chamber,2019-08-13,18:15:34.827,31290,,22490
chamber,2019-08-13,18:15:34.827,31320,,22490
chamber,2019-08-13,18:16:04.827,31350,,22430
chamber,2019-08-13,18:16:34.827,31380,,22460
chamber,2019-08-13,18:17:04.827,31410,,22480
chamber,2019-08-13,18:17:34.827,31440,,22450
chamber,2019-08-13,18:18:04.827,31470,,22480
chamber,2019-08-13,18:18:34.828,31500,,22480
chamber,2019-08-13,18:19:04.828,31530,,22510
chamber,2019-08-13,18:19:34.827,31560,,22530
chamber,2019-08-13,18:20:04.827,31590,,22510
chamber,2019-08-13,18:20:34.827,31620,,22500
chamber,2019-08-13,18:21:04.827,31650,,22510
chamber,2019-08-13,18:21:34.830,31680,,22530
chamber,2019-08-13,18:22:04.831,31710,,22530
chamber,2019-08-13,18:22:34.827,31740,,22510
chamber,2019-08-13,18:23:04.827,31770,,22470
chamber,2019-08-13,18:23:34.827,31800,,22430
chamber,2019-08-13,18:24:04.827,31830,,22470
chamber,2019-08-13,18:24:34.827,31860,,22490
chamber,2019-08-13,18:25:04.827,31890,,22490
chamber,2019-08-13,18:25:34.827,31920,,22510
chamber,2019-08-13,18:26:04.827,31950,,22530
chamber,2019-08-13,18:26:34.827,31980,,22510
chamber,2019-08-13,18:27:04.827,32010,,22510
chamber,2019-08-13,18:27:34.833,32040,,22460
chamber,2019-08-13,18:28:04.829,32070,,22450
chamber,2019-08-13,18:28:34.827,32100,,22480
chamber,2019-08-13,18:29:04.827,32130,,22470
chamber,2019-08-13,18:29:34.827,32160,,22470
chamber,2019-08-13,18:30:04.827,32190,,22450
chamber,2019-08-13,18:30:34.827,32220,,22450
chamber,2019-08-13,18:31:04.827,32250,,22470
chamber,2019-08-13,18:31:34.827,32280,,22470
chamber,2019-08-13,18:32:04.827,32310,,22480
chamber,2019-08-13,18:32:34.827,32340,,22470
chamber,2019-08-13,18:33:04.827,32370,,22450
chamber,2019-08-13,18:33:34.827,32400,,22450
chamber,2019-08-13,18:34:04.827,32430,,22460
chamber,2019-08-13,18:34:34.827,32460,,22460
chamber,2019-08-13,18:35:04.827,32490,,22470
chamber,2019-08-13,18:35:34.827,32520,,22510
chamber,2019-08-13,18:36:04.827,32550,,22450
chamber,2019-08-13,18:36:34.829,32580,,22450
chamber,2019-08-13,18:37:04.828,32610,,22470
chamber,2019-08-13,18:37:34.827,32640,,22500
chamber,2019-08-13,18:38:04.827,32670,,22520
chamber,2019-08-13,18:38:34.827,32700,,22430
chamber,2019-08-13,18:39:04.827,32730,,22500
chamber,2019-08-13,18:39:34.827,32760,,22490
chamber,2019-08-13,18:40:04.827,32790,,22500
chamber,2019-08-13,18:40:34.827,32820,,22500
chamber,2019-08-13,18:41:04.827,32850,,22500
chamber,2019-08-13,18:41:04.827,32880,,22500
chamber,2019-08-13,18:41:34.827,32910,,22450
chamber,2019-08-13,18:42:04.831,32940,,22360
chamber,2019-08-13,18:42:34.830,32970,,22530
chamber,2019-08-13,18:43:04.827,33000,,22530
chamber,2019-08-13,18:43:34.827,33030,,22610
chamber,2019-08-13,18:44:04.827,33060,,22560
chamber,2019-08-13,18:44:34.827,33090,,22560
chamber,2019-08-13,18:45:04.829,33120,,22540
chamber,2019-08-13,18:45:34.827,33150,,22510
chamber,2019-08-13,18:46:04.827,33180,,22500
chamber,2019-08-13,18:46:34.827,33210,,22540
chamber,2019-08-13,18:47:04.827,33240,,22530
chamber,2019-08-13,18:47:34.827,33270,,22540
chamber,2019-08-13,18:48:04.834,33300,,22500
chamber,2019-08-13,18:48:34.829,33330,,22510
chamber,2019-08-13,18:49:04.827,33360,,22480
chamber,2019-08-13,18:49:34.827,33390,,22450
chamber,2019-08-13,18:50:04.827,33420,,22400
chamber,2019-08-13,18:50:34.827,33450,,22420
chamber,2019-08-13,18:51:04.827,33480,,22450
chamber,2019-08-13,18:51:34.827,33510,,22410
chamber,2019-08-13,18:52:04.827,33540,,22420
chamber,2019-08-13,18:52:34.827,33570,,22430
chamber,2019-08-13,18:53:04.827,33600,,22410
chamber,2019-08-13,18:53:34.827,33630,,22450
chamber,2019-08-13,18:54:04.828,33660,,22460
chamber,2019-08-13,18:54:34.827,33690,,22460
chamber,2019-08-13,18:55:04.827,33720,,22460
chamber,2019-08-13,18:55:34.827,33750,,22470
chamber,2019-08-13,18:56:04.827,33780,,22470
chamber,2019-08-13,18:56:34.827,33810,,22480
chamber,2019-08-13,18:57:04.829,33840,,22470
chamber,2019-08-13,18:57:34.828,33870,,22470
chamber,2019-08-13,18:58:04.827,33900,,22480
chamber,2019-08-13,18:58:34.827,33930,,22500
chamber,2019-08-13,18:59:04.827,33960,,22480
chamber,2019-08-13,18:59:34.827,33990,,22400
chamber,2019-08-13,19:00:04.829,34020,,22450
chamber,2019-08-13,19:00:34.827,34050,,22450
chamber,2019-08-13,19:01:04.827,34080,,22580
chamber,2019-08-13,19:01:34.827,34110,,22560
chamber,2019-08-13,19:02:04.827,34140,,22520
chamber,2019-08-13,19:02:34.827,34170,,22520
chamber,2019-08-13,19:03:04.833,34200,,22530
chamber,2019-08-13,19:03:34.827,34230,,22580
chamber,2019-08-13,19:04:04.827,34260,,22580
chamber,2019-08-13,19:04:34.827,34290,,22580
chamber,2019-08-13,19:05:04.827,34320,,22550
chamber,2019-08-13,19:05:34.827,34350,,22560
chamber,2019-08-13,19:06:04.827,34380,,22560
chamber,2019-08-13,19:06:34.827,34410,,22540
chamber,2019-08-13,19:06:34.827,34440,,22540
chamber,2019-08-13,19:07:04.827,34470,,22540
chamber,2019-08-13,19:07:34.827,34500,,22520
chamber,2019-08-13,19:08:04.827,34530,,22490
chamber,2019-08-13,19:08:34.827,34560,,22490
chamber,2019-08-13,19:09:04.833,34590,,22520
chamber,2019-08-13,19:09:34.827,34620,,22540
chamber,2019-08-13,19:10:04.827,34650,,22550
chamber,2019-08-13,19:10:34.827,34680,,22580
chamber,2019-08-13,19:11:04.827,34710,,22500
chamber,2019-08-13,19:11:34.827,34740,,22490
chamber,2019-08-13,19:12:04.827,34770,,22460
chamber,2019-08-13,19:12:34.827,34800,,22510
chamber,2019-08-13,19:13:04.827,34830,,22520
chamber,2019-08-13,19:13:34.827,34860,,22500
chamber,2019-08-13,19:14:04.827,34890,,22490
chamber,2019-08-13,19:14:34.827,34920,,22500
chamber,2019-08-13,19:15:04.827,34950,,22550
chamber,2019-08-13,19:15:34.827,34980,,22550
chamber,2019-08-13,19:16:04.827,35010,,22550
chamber,2019-08-13,19:16:34.827,35040,,22560
chamber,2019-08-13,19:17:04.827,35070,,22560
chamber,2019-08-13,19:17:34.827,35100,,22580
chamber,2019-08-13,19:18:04.830,35130,,22580
chamber,2019-08-13,19:18:34.827,35160,,22540
chamber,2019-08-13,19:19:04.827,35190,,22530
chamber,2019-08-13,19:19:34.827,35220,,22550
chamber,2019-08-13,19:20:04.827,35250,,22540
chamber,2019-08-13,19:20:34.829,35280,,22480
chamber,2019-08-13,19:21:04.827,35310,,22560
chamber,2019-08-13,19:21:34.827,35340,,22510
chamber,2019-08-13,19:22:04.827,35370,,22400
chamber,2019-08-13,19:22:34.827,35400,,22410
chamber,2019-08-13,19:23:04.827,35430,,22410
chamber,2019-08-13,19:23:34.833,35460,,22400
chamber,2019-08-13,19:24:04.831,35490,,22450
chamber,2019-08-13,19:24:34.827,35520,,22490
chamber,2019-08-13,19:25:04.827,35550,,22500
chamber,2019-08-13,19:25:34.827,35580,,22490
chamber,2019-08-13,19:26:04.827,35610,,22510
chamber,2019-08-13,19:26:34.827,35640,,22540
chamber,2019-08-13,19:27:04.827,35670,,22500
chamber,2019-08-13,19:27:34.827,35700,,22520
chamber,2019-08-13,19:28:04.827,35730,,22560
chamber,2019-08-13,19:28:34.827,35760,,22550
chamber,2019-08-13,19:29:04.827,35790,,22520
chamber,2019-08-13,19:29:34.833,35820,,22520
chamber,2019-08-13,19:30:04.827,35850,,22490
chamber,2019-08-13,19:30:34.827,35880,,22530
chamber,2019-08-13,19:31:04.827,35910,,22490
chamber,2019-08-13,19:31:34.827,35940,,22490
chamber,2019-08-13,19:32:04.828,35970,,22510
chamber,2019-08-13,19:32:04.828,36000,,22510
chamber,2019-08-13,19:32:34.827,36030,,22500
chamber,2019-08-13,19:33:04.827,36060,,22540
chamber,2019-08-13,19:33:34.827,36090,,22540
chamber,2019-08-13,19:34:04.827,36120,,22560
chamber,2019-08-13,19:34:34.827,36150,,22560
chamber,2019-08-13,19:35:04.827,36180,,22580
chamber,2019-08-13,19:35:34.827,36210,,22520
chamber,2019-08-13,19:36:04.827,36240,,22480
chamber,2019-08-13,19:36:34.827,36270,,22410
chamber,2019-08-13,19:37:04.827,36300,,22440
chamber,2019-08-13,19:37:34.827,36330,,22460
chamber,2019-08-13,19:38:04.831,36360,,22510
chamber,2019-08-13,19:38:34.829,36390,,22390
chamber,2019-08-13,19:39:04.827,36420,,22520
chamber,2019-08-13,19:39:34.827,36450,,22490
chamber,2019-08-13,19:40:04.827,36480,,22460
chamber,2019-08-13,19:40:34.827,36510,,22450
chamber,2019-08-13,19:41:04.827,36540,,22470
chamber,2019-08-13,19:41:34.827,36570,,22530
chamber,2019-08-13,19:42:04.827,36600,,22520
chamber,2019-08-13,19:42:34.827,36630,,22520
chamber,2019-08-13,19:43:04.827,36660,,22500
chamber,2019-08-13,19:43:34.827,36690,,22540
chamber,2019-08-13,19:44:04.832,36720,,22500
chamber,2019-08-13,19:44:34.832,36750,,22540
chamber,2019-08-13,19:45:04.827,36780,,22560
chamber,2019-08-13,19:45:34.828,36810,,22590
chamber,2019-08-13,19:46:04.827,36840,,22560
chamber,2019-08-13,19:46:34.827,36870,,22530
chamber,2019-08-13,19:47:04.827,36900,,22550
chamber,2019-08-13,19:47:34.827,36930,,22530
chamber,2019-08-13,19:48:04.827,36960,,22490
chamber,2019-08-13,19:48:34.827,36990,,22550
chamber,2019-08-13,19:49:04.827,37020,,22630
chamber,2019-08-13,19:49:34.827,37050,,22540
chamber,2019-08-13,19:50:04.828,37080,,22520
chamber,2019-08-13,19:50:34.827,37110,,22470
chamber,2019-08-13,19:51:04.827,37140,,22520
chamber,2019-08-13,19:51:34.827,37170,,22480
chamber,2019-08-13,19:52:04.827,37200,,22520
chamber,2019-08-13,19:52:34.827,37230,,22520
chamber,2019-08-13,19:53:04.827,37260,,22530
chamber,2019-08-13,19:53:34.827,37290,,22490
chamber,2019-08-13,19:54:04.827,37320,,22530
chamber,2019-08-13,19:54:34.827,37350,,22530
chamber,2019-08-13,19:55:04.827,37380,,22490
chamber,2019-08-13,19:55:34.828,37410,,22450
chamber,2019-08-13,19:56:04.828,37440,,22450
chamber,2019-08-13,19:56:34.827,37470,,22470
chamber,2019-08-13,19:57:04.827,37500,,22500
chamber,2019-08-13,19:57:34.827,37530,,22550
chamber,2019-08-13,19:57:34.827,37560,,22550
chamber,2019-08-13,19:58:04.827,37590,,22550
chamber,2019-08-13,19:58:34.832,37620,,22560
chamber,2019-08-13,19:59:04.829,37650,,22560
chamber,2019-08-13,19:59:34.827,37680,,22530
chamber,2019-08-13,20:00:04.827,37710,,22520
chamber,2019-08-13,20:00:34.827,37740,,22510
chamber,2019-08-13,20:01:04.827,37770,,22540
chamber,2019-08-13,20:01:34.828,37800,,22510
chamber,2019-08-13,20:02:04.827,37830,,22550
chamber,2019-08-13,20:02:34.827,37860,,22550
chamber,2019-08-13,20:03:04.827,37890,,22540
chamber,2019-08-13,20:03:34.827,37920,,22510
chamber,2019-08-13,20:04:04.827,37950,,22510
chamber,2019-08-13,20:04:34.833,37980,,22500
chamber,2019-08-13,20:05:04.827,38010,,22530
chamber,2019-08-13,20:05:34.827,38040,,22590
chamber,2019-08-13,20:06:04.827,38070,,22560
chamber,2019-08-13,20:06:34.827,38100,,22550
chamber,2019-08-13,20:07:04.827,38130,,22560
chamber,2019-08-13,20:07:34.827,38160,,22560
chamber,2019-08-13,20:08:04.827,38190,,22560
chamber,2019-08-13,20:08:34.827,38220,,22590
chamber,2019-08-13,20:09:04.827,38250,,22550
chamber,2019-08-13,20:09:34.827,38280,,22540
chamber,2019-08-13,20:10:04.827,38310,,22530
chamber,2019-08-13,20:10:34.827,38340,,22540
chamber,2019-08-13,20:11:04.827,38370,,22540
chamber,2019-08-13,20:11:34.827,38400,,22540
chamber,2019-08-13,20:12:04.827,38430,,22560
chamber,2019-08-13,20:12:34.827,38460,,22590
chamber,2019-08-13,20:13:04.830,38490,,22630
chamber,2019-08-13,20:13:34.830,38520,,22600
chamber,2019-08-13,20:14:04.827,38550,,22540
chamber,2019-08-13,20:14:34.827,38580,,22530
chamber,2019-08-13,20:15:04.827,38610,,22510
chamber,2019-08-13,20:15:34.827,38640,,22520
chamber,2019-08-13,20:16:04.831,38670,,22540
chamber,2019-08-13,20:16:34.827,38700,,22560
chamber,2019-08-13,20:17:04.827,38730,,22590
chamber,2019-08-13,20:17:34.827,38760,,22580
chamber,2019-08-13,20:18:04.827,38790,,22580
chamber,2019-08-13,20:18:34.827,38820,,22620
chamber,2019-08-13,20:19:04.833,38850,,22660
chamber,2019-08-13,20:19:34.830,38880,,22660
chamber,2019-08-13,20:20:04.827,38910,,22630
chamber,2019-08-13,20:20:34.827,38940,,22620
chamber,2019-08-13,20:21:04.827,38970,,22520
chamber,2019-08-13,20:21:34.827,39000,,22560
chamber,2019-08-13,20:22:04.827,39030,,22540
chamber,2019-08-13,20:22:34.827,39060,,22520
chamber,2019-08-13,20:23:04.827,39090,,22590
chamber,2019-08-13,20:23:04.827,39120,,22590
chamber,2019-08-13,20:23:34.827,39150,,22580
chamber,2019-08-13,20:24:04.827,39180,,22530
chamber,2019-08-13,20:24:34.827,39210,,22580
chamber,2019-08-13,20:25:04.832,39240,,22590
chamber,2019-08-13,20:25:34.827,39270,,22580
chamber,2019-08-13,20:26:04.827,39300,,22560
chamber,2019-08-13,20:26:34.827,39330,,22530
chamber,2019-08-13,20:27:04.827,39360,,22560
chamber,2019-08-13,20:27:34.828,39390,,22560
chamber,2019-08-13,20:28:04.827,39420,,22580
chamber,2019-08-13,20:28:34.827,39450,,22580
chamber,2019-08-13,20:29:04.827,39480,,22540
chamber,2019-08-13,20:29:34.827,39510,,22490
chamber,2019-08-13,20:30:04.827,39540,,22470
chamber,2019-08-13,20:30:34.827,39570,,22460
chamber,2019-08-13,20:31:04.828,39600,,22460
chamber,2019-08-13,20:31:34.827,39630,,22540
chamber,2019-08-13,20:32:04.827,39660,,22560
chamber,2019-08-13,20:32:34.827,39690,,22560
chamber,2019-08-13,20:33:04.827,39720,,22560
chamber,2019-08-13,20:33:34.829,39750,,22550
chamber,2019-08-13,20:34:04.829,39780,,22580
chamber,2019-08-13,20:34:34.827,39810,,22550
chamber,2019-08-13,20:35:04.827,39840,,22580
chamber,2019-08-13,20:35:34.827,39870,,22550
chamber,2019-08-13,20:36:04.827,39900,,22560
chamber,2019-08-13,20:36:34.827,39930,,22520
chamber,2019-08-13,20:37:04.827,39960,,22530
chamber,2019-08-13,20:37:34.827,39990,,22540
chamber,2019-08-13,20:38:04.827,40020,,22580
chamber,2019-08-13,20:38:34.827,40050,,22590
chamber,2019-08-13,20:39:04.827,40080,,22560
chamber,2019-08-13,20:39:34.831,40110,,22580
chamber,2019-08-13,20:40:04.827,40140,,22610
chamber,2019-08-13,20:40:34.827,40170,,22580
chamber,2019-08-13,20:41:04.827,40200,,22590
chamber,2019-08-13,20:41:34.827,40230,,22560
chamber,2019-08-13,20:42:04.827,40260,,22520
chamber,2019-08-13,20:42:34.827,40290,,22560
chamber,2019-08-13,20:43:04.827,40320,,22580
chamber,2019-08-13,20:43:34.827,40350,,22590
chamber,2019-08-13,20:44:04.827,40380,,22600
chamber,2019-08-13,20:44:34.827,40410,,22580
chamber,2019-08-13,20:45:04.830,40440,,22550
chamber,2019-08-13,20:45:34.827,40470,,22560
chamber,2019-08-13,20:46:04.827,40500,,22600
chamber,2019-08-13,20:46:34.827,40530,,22650
chamber,2019-08-13,20:47:04.827,40560,,22630
chamber,2019-08-13,20:47:34.827,40590,,22640
chamber,2019-08-13,20:48:04.830,40620,,22570
chamber,2019-08-13,20:48:34.829,40650,,22620
chamber,2019-08-13,20:48:34.829,40680,,22620
chamber,2019-08-13,20:49:04.827,40710,,22610
chamber,2019-08-13,20:49:34.827,40740,,22650
chamber,2019-08-13,20:50:04.827,40770,,22640
chamber,2019-08-13,20:50:34.827,40800,,22610
chamber,2019-08-13,20:51:04.829,40830,,22610
chamber,2019-08-13,20:51:34.827,40860,,22610
chamber,2019-08-13,20:52:04.827,40890,,22600
chamber,2019-08-13,20:52:34.827,40920,,22550
chamber,2019-08-13,20:53:04.827,40950,,22560
chamber,2019-08-13,20:53:34.827,40980,,22560
chamber,2019-08-13,20:54:04.833,41010,,22570
chamber,2019-08-13,20:54:34.829,41040,,22550
chamber,2019-08-13,20:55:04.827,41070,,22580
chamber,2019-08-13,20:55:34.827,41100,,22540
chamber,2019-08-13,20:56:04.827,41130,,22570
chamber,2019-08-13,20:56:34.827,41160,,22610
chamber,2019-08-13,20:57:04.827,41190,,22580
chamber,2019-08-13,20:57:34.827,41220,,22450
chamber,2019-08-13,20:58:04.827,41250,,22470
chamber,2019-08-13,20:58:34.827,41280,,22500
chamber,2019-08-13,20:59:04.827,41310,,22530
chamber,2019-08-13,20:59:34.827,41340,,22510
chamber,2019-08-13,21:00:04.833,41370,,22560
chamber,2019-08-13,21:00:34.827,41400,,22560
chamber,2019-08-13,21:01:04.827,41430,,22530
chamber,2019-08-13,21:01:34.827,41460,,22530
chamber,2019-08-13,21:02:04.827,41490,,22510
chamber,2019-08-13,21:02:34.827,41520,,22550
chamber,2019-08-13,21:03:04.827,41550,,22550
chamber,2019-08-13,21:03:34.827,41580,,22500
chamber,2019-08-13,21:04:04.827,41610,,22470
chamber,2019-08-13,21:04:34.827,41640,,22480
chamber,2019-08-13,21:05:04.827,41670,,22470
chamber,2019-08-13,21:05:34.827,41700,,22480
chamber,2019-08-13,21:06:04.827,41730,,22540
chamber,2019-08-13,21:06:34.827,41760,,22550
chamber,2019-08-13,21:07:04.827,41790,,22580
chamber,2019-08-13,21:07:34.827,41820,,22570
chamber,2019-08-13,21:08:04.827,41850,,22670
chamber,2019-08-13,21:08:34.830,41880,,22660
chamber,2019-08-13,21:09:04.828,41910,,22660
chamber,2019-08-13,21:09:34.827,41940,,22660
chamber,2019-08-13,21:10:04.827,41970,,22610
chamber,2019-08-13,21:10:34.827,42000,,22620
chamber,2019-08-13,21:11:04.827,42030,,22610
chamber,2019-08-13,21:11:34.828,42060,,22620
chamber,2019-08-13,21:12:04.827,42090,,22640
chamber,2019-08-13,21:12:34.827,42120,,22620
chamber,2019-08-13,21:13:04.827,42150,,22610
chamber,2019-08-13,21:13:34.827,42180,,22640
chamber,2019-08-13,21:14:04.827,42210,,22550
chamber,2019-08-13,21:14:04.827,42240,,22550
chamber,2019-08-13,21:14:34.833,42270,,22550
chamber,2019-08-13,21:15:04.827,42300,,22620
chamber,2019-08-13,21:15:34.827,42330,,22590
chamber,2019-08-13,21:16:04.827,42360,,22580
chamber,2019-08-13,21:16:34.827,42390,,22580
chamber,2019-08-13,21:17:04.827,42420,,22540
chamber,2019-08-13,21:17:34.827,42450,,22600
chamber,2019-08-13,21:18:04.827,42480,,22570
chamber,2019-08-13,21:18:34.827,42510,,22600
chamber,2019-08-13,21:19:04.827,42540,,22610
chamber,2019-08-13,21:19:34.827,42570,,22670
chamber,2019-08-13,21:20:04.827,42600,,22640
chamber,2019-08-13,21:20:34.833,42630,,22650
chamber,2019-08-13,21:21:04.827,42660,,22660
chamber,2019-08-13,21:21:34.827,42690,,22620
chamber,2019-08-13,21:22:04.827,42720,,22640
chamber,2019-08-13,21:22:34.827,42750,,22630
chamber,2019-08-13,21:23:04.827,42780,,22600
chamber,2019-08-13,21:23:34.833,42810,,22620
chamber,2019-08-13,21:24:04.828,42840,,22620
chamber,2019-08-13,21:24:34.827,42870,,22630
chamber,2019-08-13,21:25:04.827,42900,,22600
chamber,2019-08-13,21:25:34.827,42930,,22670
chamber,2019-08-13,21:26:04.827,42960,,22660
chamber,2019-08-13,21:26:34.827,42990,,22660
chamber,2019-08-13,21:27:04.827,43020,,22630
chamber,2019-08-13,21:27:34.827,43050,,22610
chamber,2019-08-13,21:28:04.827,43080,,22610
chamber,2019-08-13,21:28:34.827,43110,,22600
chamber,2019-08-13,21:29:04.827,43140,,22580
chamber,2019-08-13,21:29:34.829,43170,,22580
chamber,2019-08-13,21:30:04.827,43200,,22630
chamber,2019-08-13,21:30:34.827,43230,,22620
chamber,2019-08-13,21:31:04.827,43260,,22590
chamber,2019-08-13,21:31:34.827,43290,,22570
chamber,2019-08-13,21:32:04.827,43320,,22590
chamber,2019-08-13,21:32:34.829,43350,,22630
chamber,2019-08-13,21:33:04.827,43380,,22590
chamber,2019-08-13,21:33:34.827,43410,,22600
chamber,2019-08-13,21:34:04.827,43440,,22640
chamber,2019-08-13,21:34:34.827,43470,,22620
chamber,2019-08-13,21:35:04.833,43500,,22610
chamber,2019-08-13,21:35:34.832,43530,,22580
chamber,2019-08-13,21:36:04.827,43560,,22590
chamber,2019-08-13,21:36:34.827,43590,,22610
chamber,2019-08-13,21:37:04.827,43620,,22570
chamber,2019-08-13,21:37:34.827,43650,,22540
chamber,2019-08-13,21:38:04.827,43680,,22510
chamber,2019-08-13,21:38:34.827,43710,,22560
chamber,2019-08-13,21:39:04.827,43740,,22540
chamber,2019-08-13,21:39:34.827,43770,,22580
chamber,2019-08-13,21:39:34.827,43800,,22580
chamber,2019-08-13,21:40:04.827,43830,,22550
chamber,2019-08-13,21:40:34.827,43860,,22530
